"gid"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"geom"|"distanza_minima"|"comune_ist"|"comune_nom"
"15238"|"slot"|"EA680022299A"|"CORNELIANO D'ALBA (CN)"|"REGIONE SIONERI 6, CORNELIANO D'ALBA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D200D6A53BAE19415FF8E73846E65241"|"300"|"004072"|"Corneliano d'Alba"
"15239"|"slot"|"EA190042680R"|"RONDISSONE (TO)"|"VIA XX SETTEMBRE 19, RONDISSONE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008831C793BD9019418C1D067A7B1D5341"|"300"|"001225"|"Rondissone"
"15240"|"slot"|"EA190123192A"|"VEROLENGO (TO)"|"CORSO DELIO VERNA 32, VEROLENGO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A10046D6A39019415E19AE523C175341"|"300"|"001293"|"Verolengo"
"15241"|"slot"|"EA680027520A"|"GRINZANE CAVOUR (CN)"|"VIA GIUSEPPE GARIBALDI 84, GRINZANE CAVOUR (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C5927560B790194139DFDC45D8DF5241"|"300"|"004194"|"Roddi"
"15242"|"slot"|"EA680046503R"|"GRINZANE CAVOUR (CN)"|"PIAZZA DELLA CHIESA 3, GRINZANE CAVOUR (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E014C052A896194170617AF55DDD5241"|"300"|"004100"|"Grinzane Cavour"
"15243"|"slot"|"EA680063200E"|"BRA (CN)"|"STRADA CROCIERA BURDINA 8, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B6F2A838BD3019417016955CD9E05241"|"500"|"004029"|"Bra"
"15244"|"slot"|"EA190095310A"|"BUROLO (TO)"|"VIALE LIGURIA 1/13, BUROLO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000479D94C7F66119414773A0FB9E355341"|"300"|"001042"|"Burolo"
"15245"|"slot"|"EA190039877A"|"ALBIANO D'IVREA (TO)"|"CORSO VITTORIO EMANUELE II 55, ALBIANO D'IVREA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000B735ADC746D194141C057FF082F5341"|"300"|"001295"|"Vestigne'"
"15246"|"slot"|"EA010005452A"|"CASTELNUOVO DON BOSCO (AT)"|"VIA DEI RIVALBA 4, CASTELNUOVO DON BOSCO (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EAD88050B1881941BC9189F7FE065341"|"300"|"005031"|"Castelnuovo Don Bosco"
"15247"|"slot"|"EA190085620L"|"IVREA (TO)"|"CORSO NIGRA 73, IVREA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002A20701338261941AB672AC2EA345341"|"500"|"001125"|"Ivrea"
"15248"|"slot"|"EA190088870A"|"CALUSO (TO)"|"VIA BETTOIA 95, CALUSO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000133A8BAAEC331941FA60ECE8ED235341"|"500"|"001047"|"Caluso"
"15249"|"slot"|"EA190009979R"|"CHIVASSO (TO)"|"PIAZZA DELLA REPUBBLICA 8, CHIVASSO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00001E9D50435C3119410199598E5D175341"|"500"|"001082"|"Chivasso"
"15250"|"slot"|"EA190120446H"|"CHIVASSO (TO)"|"CORSO G. FERRARIS 23, CHIVASSO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002A414FD08D3A19417714450A91175341"|"500"|"001082"|"Chivasso"
"15251"|"slot"|"EA190092454Z"|"GASSINO TORINESE (TO)"|"VIA ANTICA CIRCONVALLAZIONE 6/C, GASSINO TORINESE (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A02A03DC800B1941F4733EFE3D155341"|"300"|"001252"|"San Raffaele Cimena"
"15252"|"slot"|"EA190131548A"|"CHIVASSO (TO)"|"VIA STRADALE TORINO 161, CHIVASSO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007C59B2127E1D1941BDF073A752175341"|"500"|"001082"|"Chivasso"
"15253"|"slot"|"EA190042772R"|"IVREA (TO)"|"VIALE LIBERAZIONE 12, IVREA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006E4BB7C1072419417C676D8E35335341"|"500"|"001125"|"Ivrea"
"15254"|"slot"|"EA680027484U"|"ROBURENT (CN)"|"VIA GIARDINA 8, ROBURENT (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E8083EFE140A19412433C39B67B65241"|"300"|"004186"|"Roburent"
"15255"|"slot"|"EA680094466A"|"BRA (CN)"|"VIA GIOVANNI PIUMATI 60, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006049BD48D4F1184190261C3176E15241"|"500"|"004029"|"Bra"
"15256"|"slot"|"EA680063297A"|"BRA (CN)"|"PIAZZA CARLO ALBERTO 15, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003FD10F6D66F41841201495B0B2E15241"|"500"|"004029"|"Bra"
"15257"|"slot"|"EA190052529S"|"MONTANARO (TO)"|"VIA C. BATTISTI 6, MONTANARO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007F7806D06507194198AB7B6EF81B5341"|"500"|"001161"|"Montanaro"
"15258"|"slot"|"EA680086747R"|"BRA (CN)"|"CORSO GARIBALDI 44/46, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007F768893D5FB1841784EAEC2EAE15241"|"500"|"004029"|"Bra"
"15259"|"slot"|"EA680053751A"|"BRA (CN)"|"PIAZZA GIOLITTI 2, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000075489469F2ED184176FAD6DEE2E15241"|"500"|"004029"|"Bra"
"15260"|"slot"|"EA680030123A"|"BRA (CN)"|"PIAZZA GIOLITTI 60, BRA (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002205374B69EE18419B490E52E4E15241"|"500"|"004029"|"Bra"
"15261"|"slot"|"EA190078331A"|"POIRINO (TO)"|"VIA INDIPENDENZA 64, POIRINO (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000084ED378886F41841655946DA1BFA5241"|"500"|"001197"|"Poirino"
"15262"|"slot"|"EA190107025A"|"SAN RAFFAELE CIMENA (TO)"|"VIA CHIVASSO 1, SAN RAFFAELE CIMENA (TO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000C739F6C6CFC184149908753EC125341"|"300"|"001252"|"San Raffaele Cimena"
"15263"|"slot"|"EA670065729R"|"TRONTANO (VB)"|"VIA PROVINCIALE 37, TRONTANO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000086C7518B97441B41A8DD18FF2E795341"|"300"|"103068"|"Trontano"
"15264"|"slot"|"EA690151870Z"|"ROVASENDA (VC)"|"VIA CIRCONVALLAZIONE 1, ROVASENDA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008376C257AE3D1B4193A285BAA93C5341"|"300"|"002122"|"Rovasenda"
"15265"|"slot"|"EA690153195G"|"SERRAVALLE SESIA (VC)"|"VIA XXV APRILE 102, SERRAVALLE SESIA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004798917AD4421B417882964C514C5341"|"500"|"002137"|"Serravalle Sesia"
"15266"|"slot"|"EA670009322R"|"BACENO (VB)"|"VIA ROMA 64, BACENO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007B1AC0BC4C511B41115A478B508B5341"|"300"|"103006"|"Baceno"
"15267"|"slot"|"EA010004085A"|"CANELLI (AT)"|"VIALE ITALIA 1, CANELLI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A07F45DAC61C1B41430B78D01AE45241"|"500"|"005017"|"Canelli"
"15268"|"slot"|"EA690149109R"|"TRINO VERCELLESE (VC)"|"VIA VERCELLI 14, TRINO VERCELLESE (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000053A51715B9271B41A54A685338185341"|"500"|"002148"|"Trino"
"15269"|"slot"|"EA010172280R"|"BEURA-CARDEZZA (VB)"|"VIA SEMPIONE 3, BEURA-CARDEZZA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EE17E6301F361B415B15931484775341"|"300"|"103011"|"Beura-Cardezza"
"15270"|"slot"|"EA670156281S"|"TRONTANO (VB)"|"STRADA STATALE NUMERO 337 6, TRONTANO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004E4FEFE9FC401B41A7FF751B2C7B5341"|"300"|"103068"|"Trontano"
"15271"|"slot"|"EA010193933Q"|"DOMODOSSOLA (VB)"|"VIA INNOCENZO IX 6, DOMODOSSOLA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DA093D01FB281B41BD5395C32A7C5341"|"500"|"103028"|"Domodossola"
"15272"|"slot"|"EA670078815A"|"VOGOGNA (VB)"|"VIA NAZIONALE 73, VOGOGNA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000880D005B012C1B4109461C49DE6F5341"|"300"|"103077"|"Vogogna"
"15273"|"slot"|"EA010172508A"|"CANELLI (AT)"|"PIAZZA UNIONE EUROPEA 16, CANELLI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000063283581BA1A1B41F94A60EE1CE45241"|"500"|"005017"|"Canelli"
"15274"|"slot"|"EA670009271R"|"VOGOGNA (VB)"|"VIA NAZIONALE 198, VOGOGNA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007CFFB055542E1B413FE4F52CAA6F5341"|"300"|"103077"|"Vogogna"
"15275"|"slot"|"EA010000203R"|"ROASIO (VC)"|"STRADA STATALE 98 /1, ROASIO (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004F1DA816EA101B4170A597D5CD425341"|"300"|"002116"|"Roasio"
"15276"|"slot"|"EA010003408A"|"VILLADOSSOLA (VB)"|"VIA DOMODOSSOLA 130, VILLADOSSOLA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003028D490D0191B41CF1CFB15E7775341"|"500"|"103075"|"Villadossola"
"15277"|"slot"|"EA690062123A"|"BORGOSESIA (VC)"|"PIAZZA MAZZINI 22, BORGOSESIA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000096C1B144AD141B41F0F4D33910505341"|"500"|"002016"|"Borgosesia"
"15278"|"slot"|"EA690081827A"|"BORGOSESIA (VC)"|"VIA DELLE FONTANE 60, BORGOSESIA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D6B4C96664161B41136C26977E4F5341"|"500"|"002016"|"Borgosesia"
"15279"|"slot"|"EA690158082R"|"BORGOSESIA (VC)"|"VIALE VARALLO 22, BORGOSESIA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000048C5C7D701031B41F47B5BD527525341"|"500"|"002016"|"Borgosesia"
"15280"|"slot"|"EA670037645A"|"MONCALVO (AT)"|"PIAZZA STAZIONE 10, MONCALVO (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005E011D7A6FFE1A412AA39F7EE3075341"|"300"|"005069"|"Moncalvo"
"15281"|"slot"|"EA010005195L"|"PIEDIMULERA (VB)"|"VIA ROMA 22, PIEDIMULERA (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002EF3C437FB131B41A35F3BE169715341"|"300"|"103053"|"Piedimulera"
"15282"|"slot"|"EA010189183R"|"ASTI (AT)"|"FRAZIONE QUARTO INFERIORE 282, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E5584C55CE021B413B5442D058F95241"|"500"|"005005"|"ASTI"
"15283"|"slot"|"EA010000599A"|"CASTELNUOVO CALCEA (AT)"|"PIAZZA CASTELLO 6, CASTELNUOVO CALCEA (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004D141178EEE41A4140981FC1F7EB5241"|"300"|"005001"|"Agliano Terme"
"15284"|"slot"|"EA690063144A"|"SAN GERMANO VERCELLESE (VC)"|"PIAZZA MAZZINI 13, SAN GERMANO VERCELLESE (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000ACF24F1625EE1A413F04C5BC74285341"|"300"|"002131"|"San Germano Vercellese"
"15285"|"slot"|"EA670032200A"|"PALLANZENO (VB)"|"VIA VERDI 2, PALLANZENO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E9D510C028051B41D2C3378A9D735341"|"300"|"103052"|"Pallanzeno"
"15286"|"slot"|"EA670064266J"|"PALLANZENO (VB)"|"VIA SEMPIONE 30, PALLANZENO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000501F18267F061B41D8EBC31EB9735341"|"300"|"103052"|"Pallanzeno"
"15287"|"slot"|"EA690045288P"|"POSTUA (VC)"|"VIA ROMA 1, POSTUA (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000126428E7AEDC1A4186624A5CD14F5341"|"300"|"002102"|"Postua"
"15288"|"slot"|"EA010006312S"|"TRINO VERCELLESE (VC)"|"CORSO ITALIA 94, TRINO VERCELLESE (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000E351DAF2EED51A41A31A577248165341"|"300"|"002090"|"Palazzolo Vercellese"
"15289"|"slot"|"EA670099646R"|"VARZO (VB)"|"VIALE STAZIONE 17, VARZO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA3BC59F2AF71A411C413C3551855341"|"300"|"103071"|"Varzo"
"15290"|"slot"|"EA690143457A"|"SAN GERMANO VERCELLESE (VC)"|"CORSO MATTEOTTI 88, SAN GERMANO VERCELLESE (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000088AB233E3FEB1A41F7F0D57269285341"|"300"|"002131"|"San Germano Vercellese"
"15291"|"slot"|"EA670157944R"|"ASTI (AT)"|"CORSO CASALE 175, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AE01DAC2A2C11A41CD4224D6ADF85241"|"500"|"005005"|"ASTI"
"15292"|"slot"|"EA670042153A"|"ASTI (AT)"|"VIA MONTI 2, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AE2877F658C61A41C7D7079333F85241"|"500"|"005005"|"ASTI"
"15293"|"slot"|"EA670157202K"|"CALOSSO (AT)"|"PIAZZA S. ALESSANDRO 4 4, CALOSSO (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000019B6366A67CB1A41D714E305FBE55241"|"300"|"005015"|"Calosso"
"15294"|"slot"|"EA680033233A"|"SANTO STEFANO BELBO (CN)"|"PIAZZA UMBERTO I 26, SANTO STEFANO BELBO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B3943B3E25CB1A412A1CE390BEE25241"|"300"|"004213"|"Santo Stefano Belbo"
"15295"|"slot"|"EA670021694R"|"PRAY (BI)"|"VIA SELLA 232, PRAY (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F9FB8437D3C11A41699A9361BD4B5341"|"300"|"096050"|"Pray"
"15296"|"slot"|"EA010191667A"|"ASTI (AT)"|"VIA RATTI 9, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA802D675CB71A418BED91BF69F75241"|"500"|"005005"|"ASTI"
"15297"|"slot"|"EA670042182B"|"ASTI (AT)"|"CORSO SAVONA 235, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000EA8429D046B71A4164ABAB6E81F65241"|"500"|"005005"|"ASTI"
"15298"|"slot"|"EA670041305S"|"ASTI (AT)"|"VIALE ALLA VITTORIA 35, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F145691C0FB91A41669D1AA4B3F75241"|"500"|"005005"|"ASTI"
"15299"|"slot"|"EA010167019A"|"ASTI (AT)"|"CORSO MATTEOTTI 119, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005EC8BE9C62AC1A418D9CB16411F75241"|"500"|"005005"|"ASTI"
"15300"|"slot"|"EA010001014S"|"ASTI (AT)"|"VIA MORELLI 34, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00000B13BA4477AD1A4154BE0F47EAF75241"|"500"|"005005"|"ASTI"
"15301"|"slot"|"EA010188335A"|"ASTI (AT)"|"CORSO VENEZIA 91/B, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008236B0D5A3B11A419A39302AB8F65241"|"500"|"005005"|"ASTI"
"15302"|"slot"|"EA670049967O"|"ASTI (AT)"|"PIAZZA MARCONI 2, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AE039E71A1B31A415ADD60F31FF75241"|"500"|"005005"|"ASTI"
"15303"|"slot"|"EA670008483R"|"COSSATO (BI)"|"VIA GARIBALDI 67, COSSATO (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A61C140587A51A416F0762A6F0405341"|"500"|"096020"|"Cossato"
"15304"|"slot"|"EA690069010A"|"COSSATO (BI)"|"VIA DANTE 2, COSSATO (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BFD6322EF9A81A4148AA2C7BED405341"|"500"|"096020"|"Cossato"
"15305"|"slot"|"EA670054788A"|"ASTI (AT)"|"CORSO DON MINZONI 138, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000DAB835A19BA11A41B03A978E6FF75241"|"500"|"005005"|"ASTI"
"15306"|"slot"|"EA670037084R"|"ASTI (AT)"|"CORSO MATTEOTTI 163, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000008DD53AAF4AA1A413E441F490CF75241"|"500"|"005005"|"ASTI"
"15307"|"slot"|"EA010196235R"|"PORTULA (BI)"|"FRAZIONE GRANERO 78, PORTULA (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BC9FD0EADF9C1A41E529E055D74C5341"|"300"|"096048"|"Portula"
"15308"|"slot"|"EA690102681U"|"COSSATO (BI)"|"PIAZZA ANGIONO 12, COSSATO (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000022366757B59D1A4182234FD74F405341"|"500"|"096020"|"Cossato"
"15309"|"slot"|"EA010006751A"|"COSSATO (BI)"|"VIA MARCONI 165, COSSATO (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002E46FEBB8D9F1A418D465BC254415341"|"500"|"096020"|"Cossato"
"15310"|"slot"|"EA010179590K"|"ASTI (AT)"|"CORSO TORINO 240, ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F0AC5C4083971A419A47395645F85241"|"500"|"005005"|"ASTI"
"15311"|"slot"|"EA680009236B"|"SALICETO (CN)"|"VIA MONVISO 2, SALICETO (CN)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000056D0F450A9781A413C3385D5A3C25241"|"300"|"004201"|"Saliceto"
"15312"|"slot"|"EA010002823D"|"STRONA (BI)"|"FRAZIONE FONTANELLA OZINO 36, STRONA (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BAD4106496921A41409592372B465341"|"300"|"096065"|"Strona"
"15313"|"slot"|"EA690101175R"|"SANTHIA' (VC)"|"VIA G. FERRARIS 37, SANTHIA' (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002DE84E4C3C8F1A41AA774F99FA295341"|"500"|"002133"|"Santhia'"
"15314"|"slot"|"EA010015177R"|"TRONZANO VERCELLESE (VC)"|"VIA ROMA 41, TRONZANO VERCELLESE (VC)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A2EEBA353A911A415C28A028D4275341"|"300"|"002150"|"Tronzano Vercellese"
"15315"|"slot"|"EA010000566L"|"COSTIGLIOLE D'ASTI (AT)"|"VIA GIACOMO SCOTTI 105, COSTIGLIOLE D'ASTI (AT)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005E4171BCB3641A41A7ACCBE0DBED5241"|"500"|"005050"|"Costigliole d'Asti"
"15316"|"slot"|"EA670008097A"|"VALLE MOSSO (BI)"|"VIA MAZZINI 27, VALLE MOSSO (BI)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003ADA89F4597D1A4100B2D0D314485341"|"300"|"096073"|"Valle Mosso"
